Time,LaPres,LaPresMax,LaPresMin,LvPres,LvPresMax,LvPresMin,RaPres,RaPresMax,RaPresMin,RvPres,RvPresMax,RvPresMin,AaPres,AaPresMax,AaPresMin,PaPres,PaPresMax,PaPresMin,LaVol,LaVolMax,LaVolMin,LvVol,LvVolMax,LvVolMin,RaVol,RaVolMax,RaVolMin,RvVol,RvVolMax,RvVolMin,LaLvFlow,LvAaFlow,RaRvFlow,RvPaFlow,CorFlow,SvcFlow,IvcFlow,DaFlow,FoFlow,VsdFlow,LungShuntFlow,KidneysFlow,IntestinesFlow,LiverSpleenFlow,BrainFlow,UpperBodyFlow,LowerBodyFlow,LaLvFlowMin,LvAaFlowMin,RaRvFlowMin,RvPaFlowMin,CorFlowMin,SvcFlowMin,IvcFlowMin,DaFlowMin,FoFlowMin,VsdFlowMin,LungShuntFlowMin,KidneysFlowMin,IntestinesFlowMin,LiverSpleenFlowMin,BrainFlowMin,UpperBodyFlowMin,LowerBodyFlowMin
179.9999999991995,5.606193305866287,7.866991027980959,4.821963071303429,4.949926514109203,74.06620649794066,2.456991726925659,4.647238386816286,7.359136190804226,3.47414077525802,3.8548125874879022,43.96051037966673,1.5479321646354463,51.61798106187054,73.5891533198783,43.630888029388174,25.352192205749052,43.45941504485935,21.363625837161553,0.0058708159294141105,0.008442941670998691,0.004624442641942631,0.011258098404137395,0.013532595175573335,0.006169817913688354,0.006178798037770162,0.007879339281691869,0.003926478230281591,0.009069005209291223,0.011694717055748306,0.0043319397938632416,0.010937779862618072,0,0.013207096655473068,0,0.00011211959015460456,0.007821262660823424,0.009650847630171853,0,0,0,0.00044846113902998315,0.0008111290617219438,0.0013740673852046157,0.0007653493537199348,0.002676752960230832,0.0013822972426353046,0.001810329484095744,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.01499999919915,5.647830363507195,7.866991027980959,4.821963071303429,5.0338766983720244,74.06620649794066,2.456991726925659,4.697994287458786,7.359136190804226,3.47414077525802,3.9553676947927663,43.96051037966673,1.5479321646354463,50.876411040246246,73.5891533198783,43.630888029388174,24.92189212937126,43.45941504485935,21.363625837161553,0.005912169305744682,0.008442941670998691,0.004624442641942631,0.011416489342109381,0.013532595175573335,0.006169817913688354,0.006244778960328156,0.007879339281691869,0.003926478230281591,0.009260543609346956,0.011694717055748306,0.0043319397938632416,0.010232561085586175,0,0.012377109877766997,0,0.00011241293709846706,0.007430943991426802,0.009237045405397545,0,0,0,0.00043798592206729096,0.0007775193064818635,0.0013268200250913021,0.0007332149793841984,0.0026185416196254927,0.0013542679102094054,0.0017570529554686107,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.0299999991988,6.177340689736896,7.866991027980959,4.821963071303429,5.1208212785472655,74.06620649794066,2.456991726925659,5.424293436442374,7.359136190804226,3.47414077525802,4.061069804167593,43.96051037966673,1.5479321646354463,50.15575227206224,73.5891533198783,43.630888029388174,24.50915438377635,43.45941504485935,21.363625837161553,0.0059335774332327715,0.008442941670998691,0.004624442641942631,0.011585719511968998,0.013532595175573335,0.006169817913688354,0.006257001331541381,0.007879339281691869,0.003926478230281591,0.009468772431718694,0.011694717055748306,0.0043319397938632416,0.017608656853160508,0,0.022720393871246358,0,0.00010359261079920228,0.0025585928508164517,0.003488042196012373,0,0,0,0.00042730467078943267,0.0007456614005960407,0.0012826484615232894,0.0007027151411255359,0.0025643036508972185,0.0013274271260898336,0.0017075695447712439,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.04499999919844,7.3942560059621565,7.866991027980959,4.821963071303429,5.32472727199892,74.06620649794066,2.456991726925659,6.98227020028883,7.359136190804226,3.47414077525802,4.325095184434769,43.96051037966673,1.5479321646354463,49.45477417862809,73.5891533198783,43.630888029388174,24.112792881520708,43.45941504485935,21.363625837161553,0.0056577792419510034,0.008442941670998691,0.004624442641942631,0.011999348595543425,0.013532595175573335,0.006169817913688354,0.005707811909136562,0.007879339281691869,0.003926478230281591,0.010004981472764216,0.011694717055748306,0.0043319397938632416,0.03449214556605395,0,0.04428625026423435,0,8.469143136820562E-05,-0.0015396605462026365,-0.0016868725067983447,0,0,0,0.0004109682821464189,0.0007154391939794099,0.0012412948020662576,0.0006737434482951718,0.0025134745960088706,0.0013016636089762412,0.00166150488694259,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.05999999919808,7.8144854084471795,7.866991027980959,4.821963071303429,5.600811363572456,74.06620649794066,2.456991726925659,7.346326665322535,7.359136190804226,3.47414077525802,4.670435800246569,43.96051037966673,1.5479321646354463,48.77237403838666,73.5891533198783,43.630888029388174,23.732413211219075,43.45941504485935,21.363625837161553,0.005215223960954611,0.008442941670998691,0.004624442641942631,0.012551681140657576,0.013532595175573335,0.006169817913688354,0.004959348281405885,0.007879339281691869,0.003926478230281591,0.01069478182084081,0.011694717055748306,0.0043319397938632416,0.03689456741457873,0,0.04459818108459944,0,8.222287133003646E-05,-0.00199259533728292,-0.0022005888987077227,0,0,0,0.000392274940480851,0.0006867427805533782,0.0012025131810030217,0.0006461993907288096,0.0024655546706171022,0.0012768742320700536,0.0016185024957775474,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.07499999919773,7.597941107543539,7.866991027980959,4.821963071303429,5.854325525897333,74.06620649794066,2.456991726925659,6.854153618288294,7.359136190804226,3.47414077525802,4.9632993546642314,43.96051037966673,1.5479321646354463,48.107527203698574,73.5891533198783,43.630888029388174,23.367581895802953,43.45941504485935,21.363625837161553,0.0048321171620103135,0.008442941670998691,0.004624442641942631,0.013053488057973373,0.013532595175573335,0.006169817913688354,0.004329437952787171,0.007879339281691869,0.003926478230281591,0.01127266270452365,0.011694717055748306,0.0043319397938632416,0.029060259694103432,0,0.031514237727067705,0,9.076234448734738E-05,-0.001304928087925069,-0.0013770630480331703,0,0,0,0.00037607016641400177,0.0006594732597203854,0.0011660866823691664,0.0006199924178406762,0.0024202034449001815,0.0012529889523286166,0.00157825429519484,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.08999999919737,7.012553136723881,7.866991027980959,4.821963071303429,6.0292941434323835,74.06620649794066,2.456991726925659,5.979116537374817,7.359136190804226,3.47414077525802,5.138292653705132,43.96051037966673,1.5479321646354463,47.459286847397635,73.5891533198783,43.630888029388174,23.017454478110132,43.45941504485935,21.363625837161553,0.004637458000201406,0.008442941670998691,0.004624442641942631,0.013394593703596093,0.013532595175573335,0.006169817913688354,0.0039714608521760255,0.007879339281691869,0.003926478230281591,0.01161140376489474,0.011694717055748306,0.0043319397938632416,0.01638764988819162,0,0.014013731394494754,0,0.00010352303624853293,-0.0001115775476771302,0.00018296039478629922,0,0,0,0.0003645664848159735,0.0006335416831190902,0.0011318252193142652,0.000595040946506844,0.0023771499578839144,0.00122995055450251,0.0015404970414851402,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.10499999919702,6.231063710947013,7.866991027980959,4.821963071303429,6.10369987297851,74.06620649794066,2.456991726925659,5.041591395996437,7.359136190804226,3.47414077525802,5.186199653598548,43.96051037966673,1.5479321646354463,46.82678003891284,73.5891533198783,43.630888029388174,22.68075537573502,43.45941504485935,21.363625837161553,0.004680896623026844,0.008442941670998691,0.004624442641942631,0.013530778859824634,0.013532595175573335,0.006169817913688354,0.003990914030695735,0.007879339281691869,0.003926478230281591,0.011694717055748306,0.011694717055748306,0.0043319397938632416,0.0021227306328083896,0,0,0,0.00011612752906077304,0.00574808723568348,0.0074708885724855565,0,0,0,0.0003581092729232439,0.0006088674817149438,0.0010995606969878076,0.0005712709650233081,0.002336184788847729,0.0012077136701537864,0.001505003509251169,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.11999999919666,5.244649755995433,7.866991027980959,4.821963071303429,6.110350678417949,74.06620649794066,2.456991726925659,3.939479740663679,7.359136190804226,3.47414077525802,5.191411618505435,43.96051037966673,1.5479321646354463,46.20919551291005,73.5891533198783,43.630888029388174,22.355878712691474,43.45941504485935,21.363625837161553,0.00489289874861426,0.008442941670998691,0.004624442641942631,0.013532595175573335,0.013532595175573335,0.006169817913688354,0.00430727243144839,0.007879339281691869,0.003926478230281591,0.011694717055748306,0.011694717055748306,0.0043319397938632416,0,0,0,0,0.00012996062237469598,0.012998613891796766,0.015766483938281242,0,0,0,0.00035643250110778364,0.0005853794101315389,0.0010691498260468216,0.0005486168578656443,0.002297212578088522,0.0011862586939017582,0.0014715870544003667,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
180.1349999991963,4.9617219200016285,7.866991027980959,4.821963071303429,7.087389193896987,74.06620649794066,2.456991726925659,3.7017103339307167,7.359136190804226,3.47414077525802,6.013910261465526,43.96051037966673,1.5479321646354463,45.6057765764851,73.5891533198783,43.630888029388174,22.040981420066817,43.45941504485935,21.363625837161553,0.0051302065313445,0.008442941670998691,0.004624442641942631,0.013532595175573335,0.013532595175573335,0.006169817913688354,0.004801993557654337,0.007879339281691869,0.003926478230281591,0.011694717055748306,0.011694717055748306,0.0043319397938632416,0,0,0,0,0.00013251943190509299,0.014352603508118221,0.0170766840248701,0,0,0,0.0003579705720244376,0.0005630145510361935,0.0010404716557232162,0.0005270204912046204,0.002260189719325032,0.0011655778553279616,0.0014400973039979449,223.2505558310986,223.2505558310986,223.25055583110074,223.2505558311002,2.561760856576022,97.09585365260217,123.59294132192218,0,0,0,10.919864143912424,21.006668497230166,35.835573357522165,19.791677067464256,66.8882547384599,30.20759891414314,46.95902239970482
